SMILES	tc
CC1CCCC1C1CCCCC1	719
CCC(C1CCCCC1)(CC)C	693
Cc1ccc(c(c1)C)C(C)(C)C	719
Cc1ccc(cc1C)C(C)(C)C	699
CC1CCC2C(C1)CC(CC2)C	701
CCCC(C1CCCCC1)(C)C	665
CCCCC[C@H]1CCCC[C@H]1C	669
CCC(C(C1CCCCC1)C)C	690
CC1(C)CCCC2C1CCCC2	711
CC1CCC2C(C1)CCCC2C	704
CC1CCC2C(C1)CCC(C2)C	690
C1CCC(=CC1)c1ccccc1	756
Cc1ccc(c(c1)C(C)(C)C)C	719
CCCc1ccc(cc1C)CC	702
Cc1cc(C)cc(c1)C(C)(C)C	682
C1CC=CC(C1)c1ccccc1	747
CCC=Cc1ccc(cc1)CC	730
CCCC[C@@H]1CCC[C@@H]1CCC	662
C#CC(CCC(C#C)(C)C)(C)C	639
CC(=C(C)C)CCC(=C(C)C)C	667
CCC1CC[C@@H]2[C@@H](C1)CCCC2	707
CCC(C1=CCCCCCC1)C	669
CC1C(C)C(C)C(C(C1C)C)C	684
CCC(Cc1ccc(cc1)C)C	692
C[C@@H]1CCC[C@@]2(C1CCCC2)C	711
CCC(=CC(C(C)C)(CC)C)C	659
C=CCC(C(CC=C)(C)C)(C)C	660
CCC(c1ccc(c(c1)C)C)C	695
CCC(c1cc(C)cc(c1)C)C	693
CC(=C(C)C)Cc1ccccc1	696
CCC(=Cc1ccccc1)C=C	730
C=C(C(C)(C)C)c1ccccc1	698
CC=CC(c1ccc(cc1)C)C	692
CCCCC[C@@H]1CCCC[C@H]1C	669
CCCCC[C@@H]1CC[C@H](CC1)C	669
CCC(c1cc(C)ccc1C)C	695
CCC(c1ccc(cc1C)C)C	702
CCCCC1=CC(=CCC1)CC	683
CCC1CCC(C(C1C)C)CC	662
CC(C(CC(C)C)CC(C)C)C	629
CC1=C(C)c2c(CC1)cccc2	753
CCCCC([C@@H]1CCC[C@H]1C)C	656
CC1CCCC1C1CCCC1C	684
CC[C@@H]1CC[C@@H](CC1)C(C)(C)C	688
CC(CCC(C(C)C)C(C)C)C	639
C1CC=CCCC=CCCC=C1	676
CC(C1CC1c1ccccc1)C	704
CC1=CCc2c(C1)cccc2C	723
CC1CCC(C1)C1CCC(C1)C	669
CCC1CCC2C1CCCC2C	692
CCCC1(C)CC(C)CC(C1)C	652
CC(CC(=C)C(=C)CC(C)C)C	628
C1CCCCCC=CCCCC1	716
CC=C(C=Cc1ccccc1)C	727
CCC(C(C)(C)C)(CC(=C)C)C	673
Cc1cc(C)cc(c1C1CC1)C	716
CC=CC(=Cc1ccccc1)C	723
C/C(=C/C(C)(C)C)/CC(C)(C)C	652
C[C@@H](C(C)(C)C)[C@H](C(C)(C)C)C	663
C1CCC(C1)CCC1CCCC1	699
c1ccc(cc1)CC1=CCCC1	733
C#Cc1c(C)cc(c(c1C)C)C	721
C[C@H]1CCC[C@@]2(C1)CCC[C@@H]2C	695
C/C(=C\C(C)(C)C)/CC(C)(C)C	652
CC(C1CCCC1)C1CCCC1	717
CC(c1ccc(cc1)C1CC1)C	719
C=C(c1ccccc1)C=C(C)C	726
CC1(C)CC[C@@H]2[C@H](C1)CCCC2	700
CC[C@@H]1CC[C@H](CC1)C(C)(C)C	690
CCCC(C(C)(C)C)(C(C)C)C	680
CC(CC(C(C)(C)C)C(C)C)C	636
CC1CCc2c1ccc(c2C)C	747
CC1Cc2c(C1(C)C)cccc2	688
Cc1ccc2c(c1)C(C)(C)CC2	706
CC1CC(c2c1cccc2)(C)C	741
CCC1CCc2c(C1)cccc2	725
CC1C(C)c2c(C1C)cccc2	739
CCC=Cc1ccc(c(c1)C)C	732
CC(CCC1CCCCC1C)C	661
CCc1ccc2c(c1)CCCC2	746
Cc1ccc2c(c1)CCC2(C)C	709
CCC1CCCc2c1cccc2	751
Cc1cccc2c1CCC2(C)C	715
CC=C(c1ccc(c(c1)C)C)C	736
CCC=Cc1ccc(cc1C)C	732
CCc1cccc2c1CCCC2	748
Cc1ccc2c(c1)C(C)CC2C	738
CC1Cc2c(C1)c(C)c(cc2)C	744
Cc1ccc(c2c1CCC2C)C	747
CC(C1CCc2c1cccc2)C	760
CC=C(c1cc(C)cc(c1)C)C	736
CCC(c1cccc(c1)C)(C)C	686
CC(c1cc(C)c(cc1C)C)C	699
CC12CCCCC2(C)CCCC1	725
Cc1cc(C)c(c(c1)C)C(C)C	684
C1CC2CC1C1C2C2CC1CC2	752
Cc1ccc(cc1)CC(C)(C)C	686
C[C@@H]1CCC[C@@]2(C1)CCC[C@@H]2C	695
CCC(c1ccc(cc1)C)(C)C	691
CCC1(C)CCc2c1cccc2	710
C1CCCCc2c(C1)cccc2	736
C=CC=CC=Cc1ccccc1	743
CCCC1=C(CCCC1)C(C)C	621
C[C@@H]1CCCC[C@@]21CCC[C@@H]2C	706
C[C@@H]1CCCC[C@]21CCC[C@@H]2C	706
CCc1ccc2c(c1)CCC2C	761
CC(Cc1ccc(cc1C)C)C	694
CCCC1=C(C)CCCC1(C)C	674
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2	700
CC(=Cc1ccccc1)C(=C)C	735
CC(/C=C/c1ccccc1)(C)C	717
CCc1cc(ccc1C)C(C)C	694
CCc1cc(C)ccc1C(C)C	694
CC(/C=C\c1ccccc1)(C)C	717
CC(=C(C(=C(C(=C)C)C)C)C)C	599
CC[C@@H]1CCC[C@H]1C1CCCC1	698
CC(C=C(C(C)(C)C)C(C)C)C	639
CC(C1C(C)CCC1C(C)C)C	670
CC(CC(=C(C)C)CC(C)C)C	618
CC(CCC1=CCC(CC1)C)C	672
CC1CCC2(CC1)CCC[C@@H]2C	695
C=C(CC(C)(C)C)CC(C)(C)C	634
CC12CCCCC2(C)CCCC1	725
CC[C@@H]1C[C@H](CC)C[C@@H](C1)CC	666
C=CCC(C(C)(C)C)(C(C)C)C	685
C[C@H]1CCCC[C@]21CCC[C@@H]2C	706
C[C@@H]1C[C@H]2CCCC[C@H]2[C@@H](C1)C	693
C[C@H]1CCC[C@]2(C1)CCC[C@@H]2C	695
C[C@@H]1CC[C@@H]2[C@H]([C@@H]1C)CCCC2	701
C[C@@H]1C[C@H]2CCCC[C@H]2C[C@@H]1C	693
CC(C(C)(C)C)C(=C)C(C)(C)C	657
Cc1cc(C)c(c(c1)C)C(=C)C	686
CC(c1ccc(cc1)C(=C)C)C	703
Cc1ccc(cc1)C(=C)C(C)C	717
CC(=CC=Cc1ccccc1)C	725
CC=Cc1c(C)cc(cc1C)C	735
CC(C=Cc1ccc(cc1)C)C	723
C=CCc1c(C)cc(cc1C)C	699
CC=Cc1ccc(cc1)C(C)C	723
C1CC=C(C1)CCC1=CCCC1	693
CC(C[C@H]1C[C@@H](C)CC[C@@H]1C)C	655
CC1(C)CCc2c(C1)cccc2	731
Cc1ccc(c2c1CCCC2)C	748
CC1CCc2c(C1C)cccc2	758
Cc1cc2CCCCc2c(c1)C	761
CC1CCc2c(C1)cccc2C	755
CC1(C)CCCc2c1cccc2	732
Cc1cc2CCCCc2cc1C	742
Cc1ccc2c(c1C)CCCC2	756
CC1CCC(c2c1cccc2)C	736
Cc1ccc2c(c1)CCCC2C	773
CC(CC1CC(C)CC(C1)C)C	655
C[C@@H]1C[C@@H]2CCCC[C@H]2[C@@H](C1)C	693
C[C@@H]1C[C@@H]2CCCC[C@H]2C[C@@H]1C	693
CC1CC(C)c2c(C1)cccc2	750
CC1CCC(CC1C)(C)C(C)C	667
C1CC2C(C1)C1=C(CC2)CCC1	711
CCC1CC(C)CCC1C(C)C	655
C=CCc1ccc(cc1)C=CC	728
C[C@H]1C[C@@H]2CCCC[C@H]2[C@@H](C1)C	693
C[C@H]1C[C@@H]2CCCC[C@H]2C[C@@H]1C	693
C[C@@H]1CC[C@H]([C@H]2[C@H]1CCCC2)C	701
CC1=C(C)CC(CC1)(C)C(C)C	666
CC(=Cc1ccc(cc1C)C)C	739
C[C@H]1CC[C@H]2[C@H](C1)CCC[C@H]2C	693
C1CCCC2=C(CC1)CCCC2	731
CCCC1C(=C)CCCC1(C)C	660
CCC1=C(CCC(C1)C)C(C)C	668
CC1=C(C)CCC(=C(CC1)C)C	683
C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H](CC2)C	686
C[C@@H]1CC[C@@H]2[C@@H](C1)CC[C@@H](C2)C	686
CCC=C1C2CCC(C1(C)C)C2	665
C[C@H]1CC[C@@H]2[C@@H](C1)CC[C@@H](C2)C	686
C[C@H]1CC[C@@H]2[C@@H]([C@@H]1C)CCCC2	701
C[C@H]1CC[C@@H]2[C@@H](C1)CCC[C@@H]2C	693
C[C@H]1CC[C@H]2[C@H]([C@@H]1C)CCCC2	701
CC1=C(C)CC(CC1)(C)C(=C)C	666
C=CC1C=C(C)C(C=C1C)(C)C	673
C[C@@H]1CC[C@@H]2[C@@H](C1)CCC[C@H]2C	693
C[C@@H]1CCC2C(C1)C[C@@H](CC2)C	686
C[C@@H]1CCCC2C1[C@H](C)CCC2	701
C[C@H]1CC[C@@H]2[C@@H](C1)CCC[C@H]2C	693
C[C@@H]1CC[C@H]2[C@H](C1)C[C@H](CC2)C	686
C[C@@H]1CC[C@H]2[C@H](C1)CC[C@@H](C2)C	686
C[C@@H]1CC[C@H]2[C@H]([C@@H]1C)CCCC2	701
C[C@H]1CC[C@@H]2[C@@H](C1)[C@H](C)CCC2	693
CCC1=C(CCC(=C1)C)C(C)C	678
C[C@@H]1CCC[C@H]2[C@H]1[C@@H](C)CCC2	701
CC1C=CCC2C1(C)CCCC2	717
CC(=CC1C=CCC(C1)(C)C)C	656
C1=CC=CC=CC=CC=CC=C1	704
CC=CC1=CC(CC(=C1)C)(C)C	700
C/C=C\c1ccccc1/C=C/C	757
CC1=CCC2C1C1CC2C=C1C	677
C1C[C@H]2C[C@@H]1C1=C2[C@H]2C[C@@H]1CC2	726
CCC1=CC(CC=C1C)C(=C)C	676
CC(=CC1=C(C)C(CC1)(C)C)C	661
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@H]([C@H]1C)C)C	633
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C	633
C[C@@H]1[C@H](C)[C@@H](C)[C@@H]([C@H]([C@H]1C)C)C	633
C[C@@H]1[C@@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C	633
CCCCCCCCCCCCC	676
c1ccc2c(c1)Cc1c2cccc1	836
CCCCCCCCCCCC#C	717
CCCCCCCCCCCC=C	673
CCCCCCC=CCCCCC	675
CCCCC(CCCC)CCCC	662
CCCCCCCc1ccccc1	708
CCCCCCC(CCC)CCC	656
C1CCCCCCCCCCCC1	729
CCCCCCCCC(CC)CC	664
CCCCCCCC(CCC)CC	661
CCCCCC(CCCCC)CC	662
CCCCCCCC(CCCC)C	664
CCCCCCCCC(CCC)C	665
CCCCCCCCCC(CC)C	661
CCCCCCCCCCC(C)C	664
CCCCCCC(CCCCC)C	670
CCCCC(=CCCC)CCCC	676
CCCCCCCCCC1CCC1	681
CCCCCCC(CC)(CC)CC	672
CCCCC1=CCc2c1cccc2	756
CCCCC1=Cc2c(C1)cccc2	752
CCCCCCCCC1CCCC1	687
CCCCCCCC1CCCCC1	689
CCCCCCC1CCCCCC1	700
CCCCC1C=Cc2c1cccc2	761
CCCCC#CCC#CCCCC	700
CCC(CCCC(CC)CC)CC	662
CCCCC(CCCC)(CC)CC	681
CCCCCCCCCCC1CC1	676
CCCCCCC(=CCC)CCC	674
CCCCC=CCC=CCCCC	680
C#CCCCCCCCCCC#C	695
C=CCCCCCCCCCC=C	670
CCCCCC(=CCCCC)CC	674
C1CCCCC(C1)c1ccccc1	751
CCCC(CCC)(CCC)CCC	664
CCCCCCCCCCC(=C)C	675
CCC(CCCCCC(CC)C)C	656
CCCCCCCCC(CC)(C)C	664
CCCCCC(c1ccccc1)C	700
CCCCCCCCCC(C)(C)C	647
CCCCCCC(CCC(C)C)C	653
CCCC(c1ccccc1)CCC	700
CCCCC(c1ccccc1)CC	700
CCCCCCCCC(C(C)C)C	668
CCCCCCC(CCCC)(C)C	665
CCCCCCCC(CC(C)C)C	656
CCCCC(CC(CC(C)C)C)C	644
CC(CCCCCCCC(C)C)C	663
CCCCCCCCC[C@H](CC)C	670
CCC(CCC(CC(CC)C)C)C	650
CC(CCC(C)C)CCCC(C)C	661
CCCCCCC(=C)CCCCC	672
Cc1ccccc1c1ccccc1	770
CCCCC(Cc1ccccc1)C	695
CCCCCCCCC1=CCCC1	694
CCCCCC(CCCC)(CC)C	672
CCCC(CCc1ccccc1)C	702
Cc1cccc(c1)c1ccccc1	785
Cc1ccc(cc1)c1ccccc1	785
CC(CCCCc1ccccc1)C	700
CCCC(=CCC)c1ccccc1	734
C1CCC2C(C1)CC1C2CCCC1	755
c1ccc(cc1)Cc1ccccc1	776
CCCCCCc1ccccc1C	706
CCCCCCC(=CCC(C)C)C	656
C=CCCCCCc1ccccc1	706
CCCCCCc1ccc(cc1)C	699
CCCCc1ccccc1CCC	711
C=CCCCCCC(CC=C)CC	660
CCCCC=CC(=CCCCC)C	684
CCC(C1C=Cc2c1cccc2)C	761
CCCCCCC(C1CCCC1)C	704
CCCCC(C1CCCCC1)CC	684
CCCC(CC(CCC)(C)C)(C)C	665
C1CCC(CC1)Cc1ccccc1	781
CCCCC(CC(CC)C)(CC)C	663
CCCCC(c1ccccc1)(C)C	705
CC(CCCc1ccccc1)(C)C	698
C1CCC(CC1)CC1CCCCC1	748
CCC(c1ccccc1)(CC)CC	716
CCCC(C(c1ccccc1)C)C	694
CCCC(CC=C)(CC=C)CCC	660
CCCC(C1CCCCC1)C=CC	686
CCCC(CC(C(C)C)(C)C)(C)C	673
CCC(c1ccccc1)CC(C)C	693
CCCC(c1ccccc1)(CC)C	711
CCCC(c1ccccc1)C(C)C	693
C1CCC(C1)CCc1ccccc1	751
CC1CCC(CC1)c1ccccc1	742
CC(c1ccccc1)CCC(C)C	693
CC(Cc1ccccc1)CC(C)C	694
CC(CC(C)(C)C)CCC(C)(C)C	643
CC1(CCCCC1)c1ccccc1	750
CC1CCCCC1c1ccccc1	749
CC1CCCC(C1)c1ccccc1	742
Cc1cccc(c1)C1CCCCC1	741
CC(CC(CC(CC(=C)C)C)C)C	641
CCCCCc1cc(C)ccc1C	714
CCCc1ccc(c(c1)CCC)C	715
CCCC1CCC2C(C1)CCCC2	719
CCCC=CC(=C)c1ccccc1	746
CCCCCCC=C(C=C(C)C)C	682
Cc1ccc(cc1)C1CCCCC1	761
CCCC1CCCC2C1CCCC2	726
CC(CC1C=Cc2c1cccc2)C	754
CCCc1ccc(cc1)C(C)(C)C	704
Cc1ccc2c(c1)C(=CC2(C)C)C	732
CC1CCCCC1C1CCCCC1	751
CCCCC1Cc2c(C1)cccc2	739
CC1(CCCCC1)C1CCCCC1	743
CC1CCCC(C1)C1CCCCC1	731
CC(C(CC(C(C)C)(C)C)(C)C)C	683
CCC(=C1C=Cc2c1cccc2)C	754
CC1=C(C)C(c2c1cccc2)(C)C	741
CCC(C=CC(CC(CC)C)C)C	645
CCCCC1CCc2c1cccc2	775
CCC(CC(CC(C)(C)C)C)CC	652
CCC(CC(CC(C)C)(CC)C)C	664
CCCCC(C=C(CC)C)(CC)C	695
CCC(c1ccccc1)(C=C)CC	711
C=CCCC(c1ccccc1)(C)C	704
CCCCC1=C(CCC)CCCC1	662
CCCC(c1ccc(cc1)CC)C	705
CCCCC(=Cc1ccccc1)C	734
CC(CC=C(c1ccccc1)C)C	728
CCCC(c1ccc(cc1)C)CC	704
C1CCC2=C(C1)Cc1c2cccc1	790
C1CCC(=Cc2ccccc2)CC1	761
CCC(c1ccccc1)C(=CC)C	701
CCCC(=C(C)C)c1ccccc1	673
CCCC(=CC(C(C)(C)C)(C)C)C	701
CC(=C)CCCCCCCC(=C)C	659
CCC1=C(C)c2c(C1)cc(cc2)C	757
CCC=CC(Cc1ccccc1)C	701
CCC(C=C(c1ccccc1)C)C	730
CCC(CC(CC)(CC)C)(CC)C	684
CCC(C1CCCCC1)(CC)CC	706
CCCC1CCCCC1(CC)CC	680
CCCC(C1CCCCC1)(CC)C	680
CCCCc1ccc(cc1C)CC	715
C1=CC(C=CC=C1)c1ccccc1	751
C1CCC(CC1)CCC1CCCC1	726
CCCC(C(C)C)(CCC)CCC	690
CC(CC(c1ccccc1)(C)C)C	690
CCC(C(c1ccccc1)(C)C)C	697
CC(C(c1ccccc1)C(C)C)C	690
CCC(C(C)(C)C)c1ccccc1	699
CCC(c1ccccc1)(C(C)C)C	702
CC(C#CC(C(C)(C)C)(C)C)(C)C	689
CCC(=CC(CC(C)C)(CC)C)C	662
CCCCCC[C@H]1C[C@H](C[C@H]1C)C	666
C1=CCC2C(C1)Cc1c2cccc1	823
CCCC(C(C)(C)C)(CC(C)C)C	681
Cc1ccc(cc1C1CCCC1)C	753
CCC1(CC)Cc2c(C1)cccc2	736
CCC(CC(C(C)(C)C)(CC)C)C	677
CC(c1ccc2c(c1)CCC2)(C)C	743
CC(C(C)(C)C)(c1ccccc1)C	711
CC1=CC=C(CC1)c1ccccc1	752
CCCCC1C(C)CCCC1(C)C	675
CCc1c(C)cc(c(c1CC)C)C	723
CC(CCCc1ccc(cc1)C)C	704
CC(C=CC=Cc1ccccc1)C	735
CC(CC=Cc1ccccc1)(C)C	739
CC(c1ccc(cc1)C(C)(C)C)C	721
CC=C(C(C)(C)C)c1ccccc1	725
CCC=C(C#Cc1ccccc1)C	747
CC(c1cccc(c1C)C(C)C)C	697
CC(C1CCCC2C1CCCC2)C	726
CC(C=C(Cc1ccccc1)C)C	696
CCCC(c1ccc(c(c1)C)C)C	708
CCCC(c1ccc(cc1C)C)C	708
Cc1cc(cc(c1)C(C)C)C(C)C	686
CC(c1cccc(c1)C(C)(C)C)C	686
CC(c1ccc(c(c1)C(C)C)C)C	699
C=CC=C(CCc1ccccc1)C	729
CCCC(C(C)(C)C)(CC(=C)C)C	689
CC(=CC(c1ccccc1)(C)C)C	727
CCCC(c1cc(C)ccc1C)C	708
C1CCC2C(C1)Cc1c2cccc1	818
C1CCC(=CC1)Cc1ccccc1	753
CC(CC(=Cc1ccccc1)C)C	716
CC(C(=C(C)C)c1ccccc1)C	685
Cc1cc(C)c(c(c1)C(C)(C)C)C	701
CCC(C1CCc2c1cccc2)C	770
CCc1cc(C)cc(c1)C(C)(C)C	690
CCC1C(C)CCC2C1CCCC2	715
CC(C(C1CCCCC1)C(C)C)C	694
CCc1ccc(cc1C)C(C)(C)C	726
CC(CC(C1CCCCC1)(C)C)C	698
CCC1(C)CCC2C(C1)CCCC2	713
CCc1ccc(cc1)C(CC)(C)C	730
CCc1ccc(cc1)CC(C)(C)C	701
CCC(=CC(C(C)(C)C)(CC)C)C	678
c1ccc(cc1)CCC1=CCCC1	735
CCC(c1c(C)cc(cc1C)C)C	717
CC1CCC(C(C1)C1CCCC1)C	710
CCC(c1ccc(cc1)C(C)C)C	693
Cc1ccc2c(c1)C=CCC2(C)C	746
CC=CC(c1cc(C)ccc1C)C	709
CCCc1ccc2c(c1)CCCC2	760
CCCC1CCCc2c1cccc2	754
CC=CC(c1ccc(c(c1)C)C)C	709
CCCC1CCc2c(C1)cccc2	739
CC=CC(c1ccc(cc1C)C)C	709
CC1=C(C)c2c(CC1)c(C)ccc2	768
CC1CCC2C(C1)C(C)CC2(C)C	682
CCC1=C(C)c2c(CC1)cccc2	760
C1CCC2C(C1)CCC1C2CCC1	748
CC(C(C(C)(C)C)C(C)(C)C)(C)C	668
CCC1=C(C)CCc2c1cccc2	760
CCC1C(C)CC2C1CCCC2C	699
CC(=Cc1ccccc1)C=C(C)C	736
CC1CCCC1CC1CCCCC1	727
CCC=Cc1ccc(cc1)C(C)C	734
CCC=Cc1c(C)cc(cc1C)C	743
CC(CC1CCc2c1cccc2)C	763
CC=C(c1cc(C)cc(c1C)C)C	735
CCCc1cc(ccc1C)C(C)C	707
Cc1ccc2c(c1)C(C)C(C2C)C	748
CC1CC(c2c1c(C)ccc2C)C	747
Cc1ccc(c2c1CCC2(C)C)C	738
CC1=C(CCCC1)c1ccccc1	755
Cc1ccc2c(c1)C(C)(C)CC2C	750
CC1C(C)Cc2c1ccc(c2C)C	751
CC(Cc1ccc(cc1)C(C)C)C	696
Cc1ccc2c(c1)C(C)(C)C(C2)C	757
CC1CCC(=CC1)c1ccccc1	747
CC1CCC=C(C1)c1ccccc1	747
Cc1cc(C)c2c(c1)C(C)(C)CC2	724
CC1CCCC(=C1)c1ccccc1	745
CC(Cc1c(C)cc(cc1C)C)C	712
CCc1ccc2c(c1)CCC2(C)C	758
CCCC1C(C)C(C)CC(=C1C)C	690
CCCCCC[C@H]1C[C@@H](C[C@H]1C)C	666
CCCCCC[C@@H]1C[C@@H](C[C@H]1C)C	666
Cc1ccc(cc1)C1=CCCCC1	772
Cc1cc2CCCc2c2c1CCC2	795
CC(=C)CCCc1ccc(cc1)C	709
CCC(c1cc(C)cc(c1)C)(C)C	729
CCC(c1ccc(c(c1)C)C)(C)C	729
CCc1cccc2c1CCC2(C)C	763
CCc1ccc2c(c1)C(C)(C)CC2	758
Cc1ccccc1C1=CCCCC1	759
CCc1ccc(c(c1)C)CC(C)C	708
CCc1c(C)ccc2c1C(C)CC2	754
Cc1ccc(cc1C1CCC=C1)C	747
CC(C1CC2C(C1C)CCCC2)C	705
CC(C1CC2CCCC(C1)C2C)C	706
CC1=CCCCC1=C1CCCCC1	710
CCCCCC[C@@H]1C[C@H](C[C@H]1C)C	666
CC1Cc2ccccc2CC1(C)C	723
CC[C@@H]1CC[C@@H](CC1)C(CC)(C)C	716
CC(c1cccc2c1CCCC2)C	743
C1CCC2C(C1)CC1C2CCC=C1	750
CC(=CC(=C)C(C)(C)C)C(C)(C)C	686
CC(C1CCCc2c1cccc2)C	778
CC(c1ccc2c(c1)CCCC2)C	743
Cc1ccc2c(c1)C(C)CCC2C	750
CC1CCc2c(C1(C)C)cccc2	713
Cc1ccc2c(c1)CCCC2(C)C	749
CC1CCc2c(C1)c(C)ccc2C	745
Cc1ccc2c(c1)CC(CC2)(C)C	727
CCc1cccc2c1CCCC2C	778
CCc1ccc2c(c1)CC(CC2)C	738
CC[C@@H]1CC[C@@]2(C(C1)CCCC2)C	716
CCc1cc2CCCCc2cc1C	750
CCC1(C)CCCc2c1cccc2	724
C1CCC(=CC1)C#CC1=CCCC1	748
CC[C@H]1CCC2([C@H](C1)CCCC2)C	716
CCC=CC1C(=CCCC1(C)C)C	681
CCCC1=C(CCC(C1)C)C(C)C	683
CC[C@@H]1CC[C@H](CC1)C(CC)(C)C	717
CC1=CC(=C(CC1)C(C)C)C(C)C	685
CC(=C)Cc1cc(C)c(cc1C)C	703
CC(=Cc1c(C)cc(cc1C)C)C	735
CCC=C1CC(C)CCC1C(C)C	675
c1ccc2c(c1)C1CCCC(C2)C1	818
CC=Cc1cc(C)ccc1C(C)C	737
CC(c1ccc(c(c1)C(=C)C)C)C	733
C=CC=Cc1c(C)cc(cc1C)C	753
CC1=CCC2C(C1)C=CCC2(C)C	714
CCC/C(=C/C(C(=C)C)C)/C(=C)C	669
Cc1ccc(c2c1CCCCC2)C	754
C1CC2C(C1)c1ccccc1CC2	818
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C	698
C[C@H]1CC[C@@H]2[C@H](C1)C[C@H]([C@@H](C2)C)C	698
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@@H](C2)C	698
C[C@@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C	698
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C	698
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C	698
C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]([C@H](C2)C)C	698
C[C@H]1CC[C@H]2[C@H](C1)C[C@H]([C@H](C2)C)C	698
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C	698
C[C@@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@@H](C2)C	698
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C	698
CC(CC1C(=C)CCCC1(C)C)C	668
C=CC(=C1C2CCC(C1(C)C)C2)C	675
CCCC12CCC(C1)C(=C)C2(C)C	682
C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]([C@H](C2)C)C	698
C[C@@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C	698
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C	698
CC1C=CCC(C1)(C(C)C)C(=C)C	670
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C	698
C1CC2C(C1)C1=C(CC2)CCCC1	737
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C	698
CCCCCCCCCCCCCC	692
CCCCCCCCc1ccccc1	725
CCCCCCCCCCCC=CC	692
CCCCCCC#CCCCCCC	716
CCCCCCCCCCCCC=C	691
CCCCCCCCCCCCC#C	700
CCCCCCC=CCCCCCC	690
CCCCCCCCCCCC#CC	708
CCCCCCCCCC(CC)CC	685
CCCCCCC(CCCC)CCC	685
CCCCCCCCCCC1CCC1	695
CCCCCCCCC1CCCCC1	703
CCCCCCCC(CCC)CCC	685
C1CCCCCCCCCCCCC1	749
CCCCCCC(CCCCC)C=C	683
CCCCCCCC(CCCCC)C	666
CCCCCCCCCCC(CC)C	687
CCCCCCCCCCCC(C)C	681
CCCCCCC(CCCCCC)C	678
CCC(CCCCC(CC)CC)CC	677
CCCCCCCCCC1CCCC1	697
CCCCCCCCC(CCCC)C	683
CCCCCCCCCC(CCC)C	685
CCCC(C(CCC)CCC)CCC	679
CCCCC(CCC)(CCC)CCC	678
CCCCCC1C=Cc2c1cccc2	770
CCCCc1ccccc1CCCC	723
CCCCc1cccc(c1)CCCC	712
CCCCCC1=Cc2c(C1)cccc2	764
CCCCCCCC1CCCCCC1	713
CCCCc1ccc(cc1)CCCC	657
CCCCC(c1ccccc1)CCC	713
CCCCCCC(c1ccccc1)C	712
CCCCCCCCCC=CCC=C	687
CCCCCC(c1ccccc1)CC	713
CCCCCCC(=CCCCCC)C	691
CCCCCCCCCCC=C(C)C	691
CC1c2ccccc2c2c1cccc2	826
Cc1cccc2c1Cc1c2cccc1	844
CCCCCCCC(CCC(C)C)C	669
CCCCCCCCC(CC(C)C)C	674
CCCCCCCCCCCC(=C)C	688
CCCCCCCCCC(C(C)C)C	688
CCCCCCCC(CC(CC)C)C	672
CCCCC(CCC(CCCC)C)C	672
C=CCCCCCCCCCCC=C	685
CCCCCCCCCCC(C)(C)C	670
CCCCCCCCC1=CCCCC1	717
CCc1ccccc1c1ccccc1	770
CC(CCCCCCCCC(C)C)C	666
CCc1ccc(cc1)c1ccccc1	785
CCc1cccc(c1)c1ccccc1	791
C1CCCCC(C1)C1CCCCCC1	766
CCCC(CCC=C)(CCC)CCC	678
CCCCC(Cc1ccccc1)CC	715
CCCCCC(c1ccccc1)C=C	716
CCCCC1CCCCC1CCCC	698
CCCCCCC=Cc1ccccc1	746
c1ccc2c(c1)Cc1c(C2)cccc1	872
CCCCCC=CCc1ccccc1	731
CCCCCC=C(c1ccccc1)C	744
C=CCCCCCCc1ccccc1	726
C=Cc1ccc(cc1)c1ccccc1	807
CCCCC(C1CCCCC1)CCC	698
CCCCC(Cc1ccccc1)C=C	717
C=Cc1ccccc1c1ccccc1	801
CCCC(Cc1ccccc1)CCC	701
CCCCCC(CC(CC(C)C)C)C	653
CCCCCCC(C1CCCCC1)C	698
c1ccc2c(c1)c1ccccc1CC2	876
