SMILES	tvap
CC1CCC2C(C1)CCC(C2)C	481
C1CCC(=CC1)c1ccccc1	531
Cc1ccc(c(c1)C(C)(C)C)C	490
CCCc1ccc(cc1C)CC	506
Cc1cc(C)cc(c1)C(C)(C)C	480
C1CC=CC(C1)c1ccccc1	516
CCC=Cc1ccc(cc1)CC	518
CCCC[C@@H]1CCC[C@@H]1CCC	482
C#CC(CCC(C#C)(C)C)(C)C	437
CC(=C(C)C)CCC(=C(C)C)C	478
CCC1CC[C@@H]2[C@@H](C1)CCCC2	490
CCC(C1=CCCCCCC1)C	480
CC1C(C)C(C)C(C(C1C)C)C	485
C[C@@H]1CCC[C@@]2(C1CCCC2)C	490
CCC(=CC(C(C)C)(CC)C)C	468
C=CCC(C(CC=C)(C)C)(C)C	475
CCC(c1ccc(c(c1)C)C)C	493
CCC(c1cc(C)cc(c1)C)C	492
CC(=C(C)C)Cc1ccccc1	500
CCC(=Cc1ccccc1)C=C	509
C=C(C(C)(C)C)c1ccccc1	479
CC=CC(c1ccc(cc1)C)C	502
CCCCC[C@@H]1CCCC[C@H]1C	488
CCCCC[C@@H]1CC[C@H](CC1)C	482
CCC(c1cc(C)ccc1C)C	490
CCC(c1ccc(cc1C)C)C	491
CCCCC1=CC(=CCC1)CC	496
CCC1CCC(C(C1C)C)CC	501
CC(C(CC(C)C)CC(C)C)C	459
CC1=C(C)c2c(CC1)cccc2	521
CCCCC([C@@H]1CCC[C@H]1C)C	479
CC1CCCC1C1CCCC1C	481
CC[C@@H]1CC[C@@H](CC1)C(C)(C)C	485
CC(CCC(C(C)C)C(C)C)C	464
C1CC=CCCC=CCCC=C1	487
CC(C1CC1c1ccccc1)C	490
CC1=CCc2c(C1)cccc2C	505
CC1CCC(C1)C1CCC(C1)C	471
CCC1CCC2C1CCCC2C	487
CCCC1(C)CC(C)CC(C1)C	472
CC(CC(=C)C(=C)CC(C)C)C	458
C1CCCCCC=CCCCC1	517
CC=C(C=Cc1ccccc1)C	516
CCC(C(C)(C)C)(CC(=C)C)C	485
Cc1cc(C)cc(c1C1CC1)C	505
CC=CC(=Cc1ccccc1)C	503
C/C(=C/C(C)(C)C)/CC(C)(C)C	514
C[C@@H](C(C)(C)C)[C@H](C(C)(C)C)C	468
C1CCC(C1)CCC1CCCC1	498
c1ccc(cc1)CC1=CCCC1	502
C#Cc1c(C)cc(c(c1C)C)C	505
C[C@H]1CCC[C@@]2(C1)CCC[C@@H]2C	480
C/C(=C\C(C)(C)C)/CC(C)(C)C	500
CC(C1CCCC1)C1CCCC1	490
CC(c1ccc(cc1)C1CC1)C	496
C=C(c1ccccc1)C=C(C)C	509
CC1(C)CC[C@@H]2[C@H](C1)CCCC2	483
CC[C@@H]1CC[C@H](CC1)C(C)(C)C	485
CCCC(C(C)(C)C)(C(C)C)C	482
CC(CC(C(C)(C)C)C(C)C)C	456
CC1CCc2c1ccc(c2C)C	527
CC1Cc2c(C1(C)C)cccc2	477
Cc1ccc2c(c1)C(C)(C)CC2	496
CC1CC(c2c1cccc2)(C)C	513
CCC1CCc2c(C1)cccc2	504
CC1C(C)c2c(C1C)cccc2	517
CCC=Cc1ccc(c(c1)C)C	523
CC(CCC1CCCCC1C)C	479
CCc1ccc2c(c1)CCCC2	512
Cc1ccc2c(c1)CCC2(C)C	522
CCC1CCCc2c1cccc2	513
Cc1cccc2c1CCC2(C)C	521
CC=C(c1ccc(c(c1)C)C)C	519
CCC=Cc1ccc(cc1C)C	519
CCc1cccc2c1CCCC2	521
Cc1ccc2c(c1)C(C)CC2C	518
CC1Cc2c(C1)c(C)c(cc2)C	524
Cc1ccc(c2c1CCC2C)C	527
CC(C1CCc2c1cccc2)C	524
CC=C(c1cc(C)cc(c1)C)C	519
CCC(c1cccc(c1)C)(C)C	503
CC(c1cc(C)c(cc1C)C)C	505
CC12CCCCC2(C)CCCC1	495
Cc1cc(C)c(c(c1)C)C(C)C	493
C1CC2CC1C1C2C2CC1CC2	512
Cc1ccc(cc1)CC(C)(C)C	487
C[C@@H]1CCC[C@@]2(C1)CCC[C@@H]2C	480
CCC(c1ccc(cc1)C)(C)C	484
CCC1(C)CCc2c1cccc2	485
C1CCCCc2c(C1)cccc2	501
C=CC=CC=Cc1ccccc1	523
CCCC1=C(CCCC1)C(C)C	442
C[C@@H]1CCCC[C@@]21CCC[C@@H]2C	487
C[C@@H]1CCCC[C@]21CCC[C@@H]2C	487
CCc1ccc2c(c1)CCC2C	525
CC(Cc1ccc(cc1C)C)C	491
CCCC1=C(C)CCCC1(C)C	479
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2	483
CC(=Cc1ccccc1)C(=C)C	507
CC(/C=C/c1ccccc1)(C)C	497
CCc1cc(ccc1C)C(C)C	500
CCc1cc(C)ccc1C(C)C	500
CC(/C=C\c1ccccc1)(C)C	485
CC(=C(C(=C(C(=C)C)C)C)C)C	448
CC[C@@H]1CCC[C@H]1C1CCCC1	488
CC(C=C(C(C)(C)C)C(C)C)C	459
CC(C1C(C)CCC1C(C)C)C	468
CC(CC(=C(C)C)CC(C)C)C	451
CC(CCC1=CCC(CC1)C)C	483
CC1CCC2(CC1)CCC[C@@H]2C	480
C=C(CC(C)(C)C)CC(C)(C)C	456
CC12CCCCC2(C)CCCC1	495
CC[C@@H]1C[C@H](CC)C[C@@H](C1)CC	482
C=CCC(C(C)(C)C)(C(C)C)C	480
C[C@H]1CCCC[C@]21CCC[C@@H]2C	487
C[C@@H]1C[C@H]2CCCC[C@H]2[C@@H](C1)C	488
C[C@H]1CCC[C@]2(C1)CCC[C@@H]2C	480
C[C@@H]1CC[C@@H]2[C@H]([C@@H]1C)CCCC2	493
C[C@@H]1C[C@H]2CCCC[C@H]2C[C@@H]1C	488
CC(C(C)(C)C)C(=C)C(C)(C)C	459
Cc1cc(C)c(c(c1)C)C(=C)C	484
CC(c1ccc(cc1)C(=C)C)C	495
Cc1ccc(cc1)C(=C)C(C)C	505
CC(=CC=Cc1ccccc1)C	509
CC=Cc1c(C)cc(cc1C)C	509
CC(C=Cc1ccc(cc1)C)C	512
C=CCc1c(C)cc(cc1C)C	498
CC=Cc1ccc(cc1)C(C)C	514
C1CC=C(C1)CCC1=CCCC1	502
CC(C[C@H]1C[C@@H](C)CC[C@@H]1C)C	472
CC1(C)CCc2c(C1)cccc2	491
Cc1ccc(c2c1CCCC2)C	518
CC1CCc2c(C1C)cccc2	527
Cc1cc2CCCCc2c(c1)C	519
CC1CCc2c(C1)cccc2C	508
CC1(C)CCCc2c1cccc2	498
Cc1cc2CCCCc2cc1C	523
Cc1ccc2c(c1C)CCCC2	528
CC1CCC(c2c1cccc2)C	507
Cc1ccc2c(c1)CCCC2C	524
CC(CC1CC(C)CC(C1)C)C	462
C[C@@H]1C[C@@H]2CCCC[C@H]2[C@@H](C1)C	488
C[C@@H]1C[C@@H]2CCCC[C@H]2C[C@@H]1C	488
CC1CC(C)c2c(C1)cccc2	529
CC1CCC(CC1C)(C)C(C)C	483
C1CC2C(C1)C1=C(CC2)CCC1	494
CCC1CC(C)CCC1C(C)C	473
C=CCc1ccc(cc1)C=CC	513
C[C@H]1C[C@@H]2CCCC[C@H]2[C@@H](C1)C	488
C[C@H]1C[C@@H]2CCCC[C@H]2C[C@@H]1C	488
C[C@@H]1CC[C@H]([C@H]2[C@H]1CCCC2)C	493
CC1=C(C)CC(CC1)(C)C(C)C	463
CC(=Cc1ccc(cc1C)C)C	521
C[C@H]1CC[C@H]2[C@H](C1)CCC[C@H]2C	488
C1CCCC2=C(CC1)CCCC2	506
CCCC1C(=C)CCCC1(C)C	469
CCC1=C(CCC(C1)C)C(C)C	467
CC1=C(C)CCC(=C(CC1)C)C	480
C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H](CC2)C	483
C[C@@H]1CC[C@@H]2[C@@H](C1)CC[C@@H](C2)C	483
CCC=C1C2CCC(C1(C)C)C2	468
C[C@H]1CC[C@@H]2[C@@H](C1)CC[C@@H](C2)C	483
C[C@H]1CC[C@@H]2[C@@H]([C@@H]1C)CCCC2	493
C[C@H]1CC[C@@H]2[C@@H](C1)CCC[C@@H]2C	488
C[C@H]1CC[C@H]2[C@H]([C@@H]1C)CCCC2	493
CC1=C(C)CC(CC1)(C)C(=C)C	477
C=CC1C=C(C)C(C=C1C)(C)C	472
C[C@@H]1CC[C@@H]2[C@@H](C1)CCC[C@H]2C	488
C[C@@H]1CCC2C(C1)C[C@@H](CC2)C	483
C[C@@H]1CCCC2C1[C@H](C)CCC2	493
C[C@H]1CC[C@@H]2[C@@H](C1)CCC[C@H]2C	488
C[C@@H]1CC[C@H]2[C@H](C1)C[C@H](CC2)C	483
C[C@@H]1CC[C@H]2[C@H](C1)CC[C@@H](C2)C	483
C[C@@H]1CC[C@H]2[C@H]([C@@H]1C)CCCC2	493
C[C@H]1CC[C@@H]2[C@@H](C1)[C@H](C)CCC2	488
CCC1=C(CCC(=C1)C)C(C)C	453
C[C@@H]1CCC[C@H]2[C@H]1[C@@H](C)CCC2	493
CC1C=CCC2C1(C)CCCC2	493
CC(=CC1C=CCC(C1)(C)C)C	469
C1=CC=CC=CC=CC=CC=C1	466
CC=CC1=CC(CC(=C1)C)(C)C	483
C/C=C\c1ccccc1/C=C/C	534
CC1=CCC2C1C1CC2C=C1C	474
C1C[C@H]2C[C@@H]1C1=C2[C@H]2C[C@@H]1CC2	497
CCC1=CC(CC=C1C)C(=C)C	488
CC(=CC1=C(C)C(CC1)(C)C)C	462
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@H]([C@H]1C)C)C	449
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C	449
C[C@@H]1[C@H](C)[C@@H](C)[C@@H]([C@H]([C@H]1C)C)C	449
C[C@@H]1[C@@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C	449
CCCCCCCCCCCCC	509
c1ccc2c(c1)Cc1c2cccc1	571
CCCCCCCCCCCC#C	517
CCCCCCCCCCCC=C	506
CCCCCCC=CCCCCC	504
CCCCC(CCCC)CCCC	495
CCCCCCCc1ccccc1	516
CCCCCCC(CCC)CCC	494
C1CCCCCCCCCCCC1	532
CCCCCCCCC(CC)CC	497
CCCCCCCC(CCC)CC	498
CCCCCC(CCCCC)CC	497
CCCCCCCC(CCCC)C	501
CCCCCCCCC(CCC)C	502
CCCCCCCCCC(CC)C	505
CCCCCCCCCCC(C)C	504
CCCCCCC(CCCCC)C	503
CCCCC(=CCCC)CCCC	491
CCCCCCCCCC1CCC1	508
CCCCCCC(CC)(CC)CC	495
CCCCC1=CCc2c1cccc2	542
CCCCC1=Cc2c(C1)cccc2	573
CCCCCCCCC1CCCC1	515
CCCCCCCC1CCCCC1	518
CCCCCCC1CCCCCC1	511
CCCCC1C=Cc2c1cccc2	530
CCCCC#CCC#CCCCC	534
CCC(CCCC(CC)CC)CC	491
CCCCC(CCCC)(CC)CC	500
CCCCCCCCCCC1CC1	503
CCCCCCC(=CCC)CCC	496
CCCCC=CCC=CCCCC	463
C#CCCCCCCCCCC#C	513
C=CCCCCCCCCCC=C	503
CCCCCC(=CCCCC)CC	498
C1CCCCC(C1)c1ccccc1	530
CCCC(CCC)(CCC)CCC	480
CCCCCCCCCCC(=C)C	496
CCC(CCCCCC(CC)C)C	488
CCCCCCCCC(CC)(C)C	493
CCCCCC(c1ccccc1)C	513
CCCCCCCCCC(C)(C)C	489
CCCCCCC(CCC(C)C)C	488
CCCC(c1ccccc1)CCC	513
CCCCC(c1ccccc1)CC	513
CCCCCCCCC(C(C)C)C	500
CCCCCCC(CCCC)(C)C	494
CCCCCCCC(CC(C)C)C	491
CCCCC(CC(CC(C)C)C)C	479
CC(CCCCCCCC(C)C)C	495
CCCCCCCCC[C@H](CC)C	501
CCC(CCC(CC(CC)C)C)C	485
CC(CCC(C)C)CCCC(C)C	484
CCCCCCC(=C)CCCCC	496
Cc1ccccc1c1ccccc1	528
CCCCC(Cc1ccccc1)C	505
CCCCCCCCC1=CCCC1	512
CCCCCC(CCCC)(CC)C	498
CCCC(CCc1ccccc1)C	510
Cc1cccc(c1)c1ccccc1	545
Cc1ccc(cc1)c1ccccc1	546
CC(CCCCc1ccccc1)C	510
CCCC(=CCC)c1ccccc1	530
C1CCC2C(C1)CC1C2CCCC1	531
c1ccc(cc1)Cc1ccccc1	537
CCCCCCc1ccccc1C	521
CCCCCCC(=CCC(C)C)C	487
C=CCCCCCc1ccccc1	508
CCCCCCc1ccc(cc1)C	513
CCCCc1ccccc1CCC	509
C=CCCCCCC(CC=C)CC	495
CCCCC=CC(=CCCCC)C	500
CCC(C1C=Cc2c1cccc2)C	526
CCCCCCC(C1CCCC1)C	505
CCCCC(C1CCCCC1)CC	505
CCCC(CC(CCC)(C)C)(C)C	490
C1CCC(CC1)Cc1ccccc1	531
CCCCC(CC(CC)C)(CC)C	487
CCCCC(c1ccccc1)(C)C	499
CC(CCCc1ccccc1)(C)C	501
C1CCC(CC1)CC1CCCCC1	526
CCC(c1ccccc1)(CC)CC	502
CCCC(C(c1ccccc1)C)C	498
CCCC(CC=C)(CC=C)CCC	486
CCCC(C1CCCCC1)C=CC	508
CCCC(CC(C(C)C)(C)C)(C)C	487
CCC(c1ccccc1)CC(C)C	494
CCCC(c1ccccc1)(CC)C	500
CCCC(c1ccccc1)C(C)C	496
C1CCC(C1)CCc1ccccc1	529
CC1CCC(CC1)c1ccccc1	528
CC(c1ccccc1)CCC(C)C	505
CC(Cc1ccccc1)CC(C)C	498
CC(CC(C)(C)C)CCC(C)(C)C	471
CC1(CCCCC1)c1ccccc1	520
CC1CCCCC1c1ccccc1	531
CC1CCCC(C1)c1ccccc1	526
Cc1cccc(c1)C1CCCCC1	531
CC(CC(CC(CC(=C)C)C)C)C	470
CCCCCc1cc(C)ccc1C	518
CCCc1ccc(c(c1)CCC)C	521
CCCC1CCC2C(C1)CCCC2	512
CCCC=CC(=C)c1ccccc1	510
CCCCCCC=C(C=C(C)C)C	500
Cc1ccc(cc1)C1CCCCC1	534
CCCC1CCCC2C1CCCC2	517
CC(CC1C=Cc2c1cccc2)C	523
CCCc1ccc(cc1)C(C)(C)C	502
Cc1ccc2c(c1)C(=CC2(C)C)C	529
CC1CCCCC1C1CCCCC1	525
CCCCC1Cc2c(C1)cccc2	528
CC1(CCCCC1)C1CCCCC1	520
CC1CCCC(C1)C1CCCCC1	519
CC(C(CC(C(C)C)(C)C)(C)C)C	488
CCC(=C1C=Cc2c1cccc2)C	533
CC1=C(C)C(c2c1cccc2)(C)C	524
CCC(C=CC(CC(CC)C)C)C	479
CCCCC1CCc2c1cccc2	544
CCC(CC(CC(C)(C)C)C)CC	477
CCC(CC(CC(C)C)(CC)C)C	488
CCCCC(C=C(CC)C)(CC)C	485
CCC(c1ccccc1)(C=C)CC	503
C=CCCC(c1ccccc1)(C)C	500
CCCCC1=C(CCC)CCCC1	496
CCCC(c1ccc(cc1)CC)C	503
CCCCC(=Cc1ccccc1)C	525
CC(CC=C(c1ccccc1)C)C	522
CCCC(c1ccc(cc1)C)CC	503
C1CCC2=C(C1)Cc1c2cccc1	542
C1CCC(=Cc2ccccc2)CC1	530
CCC(c1ccccc1)C(=CC)C	506
CCCC(=C(C)C)c1ccccc1	487
CCCC(=CC(C(C)(C)C)(C)C)C	500
CC(=C)CCCCCCCC(=C)C	496
CCC1=C(C)c2c(C1)cc(cc2)C	543
CCC=CC(Cc1ccccc1)C	509
CCC(C=C(c1ccccc1)C)C	520
CCC(CC(CC)(CC)C)(CC)C	504
CCC(C1CCCCC1)(CC)CC	496
CCCC1CCCCC1(CC)CC	470
CCCC(C1CCCCC1)(CC)C	503
CCCCc1ccc(cc1C)CC	521
C1=CC(C=CC=C1)c1ccccc1	535
C1CCC(CC1)CCC1CCCC1	519
CCCC(C(C)C)(CCC)CCC	491
CC(CC(c1ccccc1)(C)C)C	490
CCC(C(c1ccccc1)(C)C)C	496
CC(C(c1ccccc1)C(C)C)C	492
CCC(C(C)(C)C)c1ccccc1	495
CCC(c1ccccc1)(C(C)C)C	498
CC(C#CC(C(C)(C)C)(C)C)(C)C	470
CCC(=CC(CC(C)C)(CC)C)C	480
CCCCCC[C@H]1C[C@H](C[C@H]1C)C	489
C1=CCC2C(C1)Cc1c2cccc1	554
CCCC(C(C)(C)C)(CC(C)C)C	480
Cc1ccc(cc1C1CCCC1)C	528
CCC1(CC)Cc2c(C1)cccc2	520
CCC(CC(C(C)(C)C)(CC)C)C	488
CC(c1ccc2c(c1)CCC2)(C)C	521
CC(C(C)(C)C)(c1ccccc1)C	499
CC1=CC=C(CC1)c1ccccc1	541
CCCCC1C(C)CCCC1(C)C	496
CCc1c(C)cc(c(c1CC)C)C	522
CC(C=CC=Cc1ccccc1)C	529
CC(CC=Cc1ccccc1)(C)C	516
CC(c1ccc(cc1)C(C)(C)C)C	506
CC=C(C(C)(C)C)c1ccccc1	518
CCC=C(C#Cc1ccccc1)C	537
CC(c1cccc(c1C)C(C)C)C	507
CC(C1CCCC2C1CCCC2)C	513
CC(C=C(Cc1ccccc1)C)C	495
CCCC(c1ccc(c(c1)C)C)C	509
CCCC(c1ccc(cc1C)C)C	520
Cc1cc(cc(c1)C(C)C)C(C)C	491
CC(c1cccc(c1)C(C)(C)C)C	486
C=CC=C(CCc1ccccc1)C	518
CCCC(C(C)(C)C)(CC(=C)C)C	496
CC(=CC(c1ccccc1)(C)C)C	516
CCCC(c1cc(C)ccc1C)C	500
C1CCC2C(C1)Cc1c2cccc1	555
C1CCC(=CC1)Cc1ccccc1	515
CC(CC(=Cc1ccccc1)C)C	509
CC(C(=C(C)C)c1ccccc1)C	484
Cc1cc(C)c(c(c1)C(C)(C)C)C	501
CCC(C1CCc2c1cccc2)C	540
CCc1cc(C)cc(c1)C(C)(C)C	494
CCC1C(C)CCC2C1CCCC2	511
CC(C(C1CCCCC1)C(C)C)C	488
CCc1ccc(cc1C)C(C)(C)C	510
CC(CC(C1CCCCC1)(C)C)C	494
CCC1(C)CCC2C(C1)CCCC2	502
CCc1ccc(cc1)C(CC)(C)C	517
CCc1ccc(cc1)CC(C)(C)C	502
CCC(=CC(C(C)(C)C)(CC)C)C	484
c1ccc(cc1)CCC1=CCCC1	521
CCC(c1c(C)cc(cc1C)C)C	512
CC1CCC(C(C1)C1CCCC1)C	500
CCC(c1ccc(cc1)C(C)C)C	491
Cc1ccc2c(c1)C=CCC2(C)C	543
CC=CC(c1cc(C)ccc1C)C	508
CCCc1ccc2c(c1)CCCC2	536
CCCC1CCCc2c1cccc2	549
CC=CC(c1ccc(c(c1)C)C)C	515
CCCC1CCc2c(C1)cccc2	524
CC=CC(c1ccc(cc1C)C)C	507
CC1=C(C)c2c(CC1)c(C)ccc2	542
CC1CCC2C(C1)C(C)CC2(C)C	487
CCC1=C(C)c2c(CC1)cccc2	536
C1CCC2C(C1)CCC1C2CCC1	523
CC(C(C(C)(C)C)C(C)(C)C)(C)C	494
CCC1=C(C)CCc2c1cccc2	531
CCC1C(C)CC2C1CCCC2C	499
CC(=Cc1ccccc1)C=C(C)C	518
CC1CCCC1CC1CCCCC1	513
CCC=Cc1ccc(cc1)C(C)C	527
CCC=Cc1c(C)cc(cc1C)C	536
CC(CC1CCc2c1cccc2)C	535
CC=C(c1cc(C)cc(c1C)C)C	528
CCCc1cc(ccc1C)C(C)C	516
Cc1ccc2c(c1)C(C)C(C2C)C	533
CC1CC(c2c1c(C)ccc2C)C	535
Cc1ccc(c2c1CCC2(C)C)C	517
CC1=C(CCCC1)c1ccccc1	527
Cc1ccc2c(c1)C(C)(C)CC2C	510
CC1C(C)Cc2c1ccc(c2C)C	537
CC(Cc1ccc(cc1)C(C)C)C	496
Cc1ccc2c(c1)C(C)(C)C(C2)C	520
CC1CCC(=CC1)c1ccccc1	539
CC1CCC=C(C1)c1ccccc1	520
Cc1cc(C)c2c(c1)C(C)(C)CC2	507
CC1CCCC(=C1)c1ccccc1	531
CC(Cc1c(C)cc(cc1C)C)C	516
CCc1ccc2c(c1)CCC2(C)C	536
CCCC1C(C)C(C)CC(=C1C)C	512
CCCCCC[C@H]1C[C@@H](C[C@H]1C)C	489
CCCCCC[C@@H]1C[C@@H](C[C@H]1C)C	489
Cc1ccc(cc1)C1=CCCCC1	531
Cc1cc2CCCc2c2c1CCC2	558
CC(=C)CCCc1ccc(cc1)C	504
CCC(c1cc(C)cc(c1)C)(C)C	521
CCC(c1ccc(c(c1)C)C)(C)C	521
CCc1cccc2c1CCC2(C)C	535
CCc1ccc2c(c1)C(C)(C)CC2	525
Cc1ccccc1C1=CCCCC1	521
CCc1ccc(c(c1)C)CC(C)C	513
CCc1c(C)ccc2c1C(C)CC2	541
Cc1ccc(cc1C1CCC=C1)C	525
CC(C1CC2C(C1C)CCCC2)C	501
CC(C1CC2CCCC(C1)C2C)C	502
CC1=CCCCC1=C1CCCCC1	499
CCCCCC[C@@H]1C[C@H](C[C@H]1C)C	489
CC1Cc2ccccc2CC1(C)C	507
CC[C@@H]1CC[C@@H](CC1)C(CC)(C)C	509
CC(c1cccc2c1CCCC2)C	520
C1CCC2C(C1)CC1C2CCC=C1	522
CC(=CC(=C)C(C)(C)C)C(C)(C)C	459
CC(C1CCCc2c1cccc2)C	546
CC(c1ccc2c(c1)CCCC2)C	527
Cc1ccc2c(c1)C(C)CCC2C	527
CC1CCc2c(C1(C)C)cccc2	493
Cc1ccc2c(c1)CCCC2(C)C	498
CC1CCc2c(C1)c(C)ccc2C	529
Cc1ccc2c(c1)CC(CC2)(C)C	514
CCc1cccc2c1CCCC2C	546
CCc1ccc2c(c1)CC(CC2)C	529
CC[C@@H]1CC[C@@]2(C(C1)CCCC2)C	504
CCc1cc2CCCCc2cc1C	533
CCC1(C)CCCc2c1cccc2	515
C1CCC(=CC1)C#CC1=CCCC1	534
CC[C@H]1CCC2([C@H](C1)CCCC2)C	504
CCC=CC1C(=CCCC1(C)C)C	494
CCCC1=C(CCC(C1)C)C(C)C	485
CC[C@@H]1CC[C@H](CC1)C(CC)(C)C	510
CC1=CC(=C(CC1)C(C)C)C(C)C	496
CC(=C)Cc1cc(C)c(cc1C)C	523
CC(=Cc1c(C)cc(cc1C)C)C	528
CCC=C1CC(C)CCC1C(C)C	488
c1ccc2c(c1)C1CCCC(C2)C1	555
CC=Cc1cc(C)ccc1C(C)C	531
CC(c1ccc(c(c1)C(=C)C)C)C	505
C=CC=Cc1c(C)cc(cc1C)C	532
CC1=CCC2C(C1)C=CCC2(C)C	499
CCC/C(=C/C(C(=C)C)C)/C(=C)C	499
Cc1ccc(c2c1CCCCC2)C	531
C1CC2C(C1)c1ccccc1CC2	555
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C	494
C[C@H]1CC[C@@H]2[C@H](C1)C[C@H]([C@@H](C2)C)C	494
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@@H](C2)C	494
C[C@@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C	494
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C	494
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C	494
C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]([C@H](C2)C)C	494
C[C@H]1CC[C@H]2[C@H](C1)C[C@H]([C@H](C2)C)C	494
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C	494
C[C@@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@@H](C2)C	494
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C	494
CC(CC1C(=C)CCCC1(C)C)C	480
C=CC(=C1C2CCC(C1(C)C)C2)C	477
CCCC12CCC(C1)C(=C)C2(C)C	484
C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]([C@H](C2)C)C	494
C[C@@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C	494
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C	494
CC1C=CCC(C1)(C(C)C)C(=C)C	496
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C	494
C1CC2C(C1)C1=C(CC2)CCCC1	510
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C	494
CCCCCCCCCCCCCC	527
CCCCCCCCc1ccccc1	537
CCCCCCCCCCCC=CC	523
CCCCCCC#CCCCCCC	532
CCCCCCCCCCCCC=C	524
CCCCCCCCCCCCC#C	526
CCCCCCC=CCCCCCC	520
CCCCCCCCCCCC#CC	532
CCCCCCCCCC(CC)CC	514
CCCCCCC(CCCC)CCC	530
CCCCCCCCCCC1CCC1	523
CCCCCCCCC1CCCCC1	537
CCCCCCCC(CCC)CCC	518
C1CCCCCCCCCCCCC1	552
CCCCCCC(CCCCC)C=C	514
CCCCCCCC(CCCCC)C	515
CCCCCCCCCCC(CC)C	523
CCCCCCCCCCCC(C)C	522
CCCCCCC(CCCCCC)C	525
CCC(CCCCC(CC)CC)CC	510
CCCCCCCCCC1CCCC1	523
CCCCCCCCC(CCCC)C	519
CCCCCCCCCC(CCC)C	521
CCCC(C(CCC)CCC)CCC	506
CCCCC(CCC)(CCC)CCC	500
CCCCCC1C=Cc2c1cccc2	548
CCCCc1ccccc1CCCC	527
CCCCc1cccc(c1)CCCC	534
CCCCCC1=Cc2c(C1)cccc2	594
CCCCCCCC1CCCCCC1	528
CCCCc1ccc(cc1)CCCC	511
CCCCC(c1ccccc1)CCC	528
CCCCCCC(c1ccccc1)C	524
CCCCCCCCCC=CCC=C	517
CCCCCC(c1ccccc1)CC	528
CCCCCCC(=CCCCCC)C	513
CCCCCCCCCCC=C(C)C	513
CC1c2ccccc2c2c1cccc2	572
Cc1cccc2c1Cc1c2cccc1	588
CCCCCCCC(CCC(C)C)C	506
CCCCCCCCC(CC(C)C)C	511
CCCCCCCCCCCC(=C)C	513
CCCCCCCCCC(C(C)C)C	521
CCCCCCCC(CC(CC)C)C	508
CCCCC(CCC(CCCC)C)C	504
C=CCCCCCCCCCCC=C	522
CCCCCCCCCCC(C)(C)C	507
CCCCCCCCC1=CCCCC1	531
CCc1ccccc1c1ccccc1	539
CC(CCCCCCCCC(C)C)C	511
CCc1ccc(cc1)c1ccccc1	561
CCc1cccc(c1)c1ccccc1	559
C1CCCCC(C1)C1CCCCCC1	554
CCCC(CCC=C)(CCC)CCC	512
CCCCC(Cc1ccccc1)CC	539
CCCCCC(c1ccccc1)C=C	543
CCCCC1CCCCC1CCCC	518
CCCCCCC=Cc1ccccc1	545
c1ccc2c(c1)Cc1c(C2)cccc1	606
CCCCCC=CCc1ccccc1	537
CCCCCC=C(c1ccccc1)C	546
C=CCCCCCCc1ccccc1	532
C=Cc1ccc(cc1)c1ccccc1	572
CCCCC(C1CCCCC1)CCC	520
CCCCC(Cc1ccccc1)C=C	521
C=Cc1ccccc1c1ccccc1	583
CCCC(Cc1ccccc1)CCC	514
CCCCCC(CC(CC(C)C)C)C	492
CCCCCCC(C1CCCCC1)C	530
c1ccc2c(c1)c1ccccc1CC2	592
Cc1ccccc1Cc1ccccc1	554
CCCCCCCc1ccc(cc1)C	535
CC(c1cccc(c1)C(C)(C)C)(C)C	497
C1CCC#CCCCCCC#CCC1	573
CCCCCCCc1cccc(c1)C	534
CCC(CCC#CCCC(CC)C)C	510
C1CCC2C(C1)CC1C(C2)CCCC1	540
CCC(CCCC#CCC(CC)C)C	510
Cc1cccc(c1)Cc1ccccc1	552
Cc1ccc(cc1)Cc1ccccc1	553
CCCCCCCc1ccccc1C	534
CCC(C(CC)(CC)CC)(CC)CC	548
